,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,ENTREGA,peso,precio,importe,Nº fra,fecha cierre,Peso cerrado,Peso Devuelto,Exportación,entrega terminada?,pagado,DEVOLUCIÓN,FILTER,Base OT,Base grs,p. cl calculo,p. jofisa,imp. Jofisa,MGN
Milla,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Milla,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Milla,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Milla,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Milla,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Milla,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Milla,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Milla,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Milla,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Milla,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Milla,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Milla,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Milla,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Milla,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Milla,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Milla,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Milla,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Milla,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Milla,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Milla,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Milla,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Milla,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Milla,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Milla,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Milla,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Milla,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,"El client respon de la custòdia, assegurança i de qualsevol pèrdua, robatori, dany o eventualitat dels lingots.",,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,firmat client:,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Milla,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,stock,50,"63,22",3161,2023-78.pdf,15/12/2023,50,0,stock,Finalizado,TRUE,FALSE,TRUE,"1863,72","59,92","63,22","60,17","3008,5","152,5"
Orcash,stock,50,"63,22",3161,2023-78.pdf,15/12/2023,50,0,stock,Finalizado,TRUE,FALSE,TRUE,"1863,72","59,92","63,22","60,17","3008,5","152,5"
Orcash,12/dic/23,50,"63,22",3161,2023-78.pdf,15/12/2023,50,0,11-12,Finalizado,TRUE,FALSE,TRUE,"1863,72","59,92","63,22","60,17","3008,5","152,5"
Orcash,12/dic/23,50,"63,22",3161,2023-78.pdf,15/12/2023,50,0,11-12,Finalizado,TRUE,FALSE,TRUE,"1863,72","59,92","63,22","60,17","3008,5","152,5"
Orcash,21/dic/23,50,"63,98",3199,2024-07.pdf,15/01/2024,50,0,11-12,Finalizado,TRUE,FALSE,TRUE,"1877,32","60,36","63,99","60,61","3030,5","168,5"
Orcash,21/dic/23,50,"73,79","3689,5",2024-58.pdf,29/05/2024,50,0,11-12,Finalizado,TRUE,FALSE,TRUE,"2164,13","69,61","73,79","69,89","3494,5",195
Orcash,21/dic/23,50,"74,1",3705,2024-67.pdf,27/06/2024,50,0,11-12,Finalizado,TRUE,FALSE,TRUE,"2173,43","69,9","74,1","70,15","3507,5","197,5"
Orcash,21/dic/23,50,"74,1",3705,2024-67.pdf,27/06/2024,50,0,11-12,Finalizado,TRUE,FALSE,TRUE,"2173,43","69,9","74,1","70,15","3507,5","197,5"
Orcash,21/dic/23,50,"74,1",3705,2024-67.pdf,27/06/2024,50,0,11-12,Finalizado,TRUE,FALSE,TRUE,"2173,43","69,9","74,1","70,15","3507,5","197,5"
Orcash,21/dic/23,50,"77,19","3859,5",2024-89.pdf,30/08/2024,50,0,11-12,Finalizado,TRUE,FALSE,TRUE,2265,"72,82","77,19","73,07","3653,5",206
Orcash,22/apr/24,100,"75,85",7585,2024-44.pdf,18/04/2024,100,0,22-4,Finalizado,TRUE,FALSE,TRUE,"2223,84","71,5","75,79","71,75",7175,410
Orcash,22/apr/24,100,"75,85",7585,2024-44.pdf,18/04/2024,100,0,19-3,Finalizado,TRUE,FALSE,TRUE,"2223,84","71,5","75,79","71,75",7175,410
Orcash,22/apr/24,100,"75,85",7585,2024-44.pdf,18/04/2024,100,0,19-3,Finalizado,TRUE,FALSE,TRUE,"2223,84","71,5","75,79","71,75",7175,410
Orcash,22/apr/24,100,"75,85",7585,2024-44.pdf,18/04/2024,100,0,19-3,Finalizado,TRUE,FALSE,TRUE,"2223,84","71,5","75,79","71,75",7175,410
Orcash,22/apr/24,100,"75,85",7585,2024-44.pdf,18/04/2024,100,0,19-3,Finalizado,TRUE,FALSE,TRUE,"2223,84","71,5","75,79","71,75",7175,410
Orcash,22/apr/24,100,"75,85",7585,2024-44.pdf,18/04/2024,100,0,19-3,Finalizado,TRUE,FALSE,TRUE,"2223,84","71,5","75,79","71,75",7175,410
Orcash,22/apr/24,100,"75,85",7585,2024-44.pdf,18/04/2024,100,0,19-3,Finalizado,TRUE,FALSE,TRUE,"2223,84","71,5","75,79","71,75",7175,410
Orcash,22/apr/24,100,"75,85",7585,2024-44.pdf,18/04/2024,100,0,19-3,Finalizado,TRUE,FALSE,TRUE,"2223,84","71,5","75,79","71,75",7175,410
Orcash,12/jul/24,50,"76,91","3845,5",2024-90.pdf,2/09/2024,50,0,22-4,Finalizado,TRUE,FALSE,TRUE,"2256,3","72,55","76,91","72,8",3640,"205,5"
Orcash,12/jul/24,50,"76,91","3845,5",2024-90.pdf,2/09/2024,50,0,22-4,Finalizado,TRUE,FALSE,TRUE,"2256,3","72,55","76,91","72,8",3640,"205,5"
Orcash,01/oct/24,50,,0,,,0,50,26-9,Finalizado,FALSE,TRUE,FALSE,,0,0,"0,25","12,5","-12,5"
Orcash,01/oct/24,50,,0,,,0,50,26-9,Finalizado,FALSE,TRUE,FALSE,,0,0,"0,25","12,5","-12,5"
Orcash,01/oct/24,50,,0,,,0,50,26-9,Finalizado,FALSE,TRUE,FALSE,,0,0,"0,25","12,5","-12,5"
Orcash,01/oct/24,50,,0,,,0,50,26-9,Finalizado,FALSE,TRUE,FALSE,,0,0,"0,25","12,5","-12,5"
Orcash,01/oct/24,50,,0,,,0,50,26-9,Finalizado,FALSE,TRUE,FALSE,,0,0,"0,25","12,5","-12,5"
Orcash,16/sep/25,50,"105,59","5279,5",2025-124.pdf,16/09/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3097,96","99,61","105,59","99,86",4993,"286,5"
Orcash,16/sep/25,50,"105,59","5279,5",2025-124.pdf,16/09/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3097,96","99,61","105,59","99,86",4993,"286,5"
Orcash,16/sep/25,"58,5","105,59","6177,015",2025-124.pdf,16/09/2025,"58,5",0,16-9,Finalizado,TRUE,FALSE,TRUE,"3097,96","99,61","105,59","99,86","5841,81","335,205"
Orcash,16/sep/25,50,,0,,,0,50,16-9,Finalizado,FALSE,TRUE,FALSE,"3654,11","117,49","124,54","117,74",5887,-5887
Orcash,16/sep/25,50,,0,,,0,50,16-9,Finalizado,FALSE,TRUE,FALSE,,0,0,"0,25","12,5","-12,5"
Orcash,16/sep/25,50,"120,12",6006,2025-158.pdf,13/10/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3524,5","113,32","120,12","113,57","5678,5","327,5"
Orcash,16/sep/25,50,"122,12",6106,2025-159.pdf,14/10/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3582,96","115,2","122,12","115,45","5772,5","333,5"
Orcash,05/nov/25,50,"124,54",6227,2025-169.pdf,20/10/2025,50,0,5-11,Finalizado,TRUE,FALSE,TRUE,"3654,11","117,49","124,54","117,74",5887,340
Orcash,05/nov/25,50,"124,54",6227,2025-169.pdf,20/10/2025,50,0,5-11,Finalizado,TRUE,FALSE,TRUE,"3654,11","117,49","124,54","117,74",5887,340
Orcash,05/nov/25,50,"124,54",6227,2025-169.pdf,20/10/2025,50,0,5-11,Finalizado,TRUE,FALSE,TRUE,"3654,11","117,49","124,54","117,74",5887,340
Orcash,05/nov/25,50,"124,54",6227,2025-169.pdf,20/10/2025,50,0,5-11,Finalizado,TRUE,FALSE,TRUE,"3654,11","117,49","124,54","117,74",5887,340
Orcash,05/nov/25,200,"117,74",23548,2025-191.pdf,5/11/2025,200,0,5-11,Finalizado,TRUE,FALSE,TRUE,"3454,66","111,07","117,74","111,32",22264,1284
Orcash,05/nov/25,50,"117,97","5898,5",2025-194.pdf,6/11/2025,50,0,5-11,Finalizado,TRUE,FALSE,TRUE,"3461,46","111,29","117,97","111,54",5577,"321,5"
Orcash,05/nov/25,50,"117,97","5898,5",2025-194.pdf,6/11/2025,50,0,5-11,Finalizado,TRUE,FALSE,TRUE,"3461,46","111,29","117,97","111,54",5577,"321,5"
Orcash,05/nov/25,50,"117,97","5898,5",2025-194.pdf,6/11/2025,50,0,5-11,Finalizado,TRUE,FALSE,TRUE,"3461,46","111,29","117,97","111,54",5577,"321,5"
Orcash,05/nov/25,50,"117,97","5898,5",2025-194.pdf,6/11/2025,50,0,5-11,Finalizado,TRUE,FALSE,TRUE,"3461,46","111,29","117,97","111,54",5577,"321,5"
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,0,,,0,0,,,FALSE,FALSE,FALSE,,0,0,"0,25",0,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,"El client respon de la custòdia, assegurança i de qualsevol pèrdua, robatori, dany o eventualitat dels lingots.",,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,firmat client:,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,#REF!,,,,,,#REF!
Orcash,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,#REF!,,,,,,#REF!
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Orcash,,,,,,,,,,,,,FALSE,,,,,,0
Raco/Gaudia,,,,,,20/11/2023,,,,,FALSE,,TRUE,,,,"0,25",,0
Raco/Gaudia,stock,50,"76,62",3831,2024-83.pdf,23/08/2024,50,0,stock,Finalizado,TRUE,FALSE,TRUE,"2248,15","72,28","76,62","72,53","3626,5","204,5"
Raco/Gaudia,01/oct/24,50,82,4100,2024-100.pdf,2/10/2024,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2405,69","77,35",82,"77,6",3880,220
Raco/Gaudia,01/oct/24,50,82,4100,2024-100.pdf,2/10/2024,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2405,69","77,35",82,"77,6",3880,220
Raco/Gaudia,3/oct/24,50,"90,9",4545,2025-10.pdf,30/01/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2666,98","85,75","90,9",86,4300,245
Raco/Gaudia,3/oct/24,50,"91,66",4583,2025-24.pdf,6/03/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2689,5","86,47","91,66","86,72",4336,247
Raco/Gaudia,3/oct/24,50,"91,73","4586,5",2025-25.pdf,6/03/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2691,19","86,53","91,73","86,78",4339,"247,5"
Raco/Gaudia,12/mar/25,50,,0,,,0,50,26-9,Finalizado,FALSE,TRUE,FALSE,,0,0,"0,25","12,5","-12,5"
Raco/Gaudia,12/mar/25,50,"102,43","5121,5",2025-50.pdf,22/04/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"3005,36","96,63","102,43","96,88",4844,"277,5"
Raco/Gaudia,12/mar/25,50,"102,43","5121,5",2025-50.pdf,22/04/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"3005,36","96,63","102,43","96,88",4844,"277,5"
Raco/Gaudia,07/may/25,50,"100,38",5019,2025-67.pdf,3/06/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2944,98","94,69","100,38","94,94",4747,272
Raco/Gaudia,07/may/25,50,"99,23","4961,5",2025-74.pdf,11/06/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2911,54","93,61","99,23","93,86",4693,"268,5"
Raco/Gaudia,11/JUN/25,50,"100,26",5013,2025-78.pdf,18/06/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2941,83","94,58","100,26","94,83","4741,5","271,5"
Raco/Gaudia,11/JUN/25,50,"96,6",4830,2025-96.pdf,10/07/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2834,4","91,13","96,6","91,38",4569,261
Raco/Gaudia,11/JUN/25,50,"96,6",4830,2025-96.pdf,10/07/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2834,4","91,13","96,6","91,38",4569,261
Raco/Gaudia,16/jul/25,50,"96,78",4839,2025-102.pdf,25/07/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2839,62","91,3","96,78","91,55","4577,5","261,5"
Raco/Gaudia,16/jul/25,50,"98,19","4909,5",2025-107.pdf,11/08/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2880,76","92,63","98,19","92,88",4644,"265,5"
Raco/Gaudia,16/jul/25,50,"98,19","4909,5",2025-107.pdf,11/08/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2880,76","92,63","98,19","92,88",4644,"265,5"
Raco/Gaudia,11/ago/25,50,"98,19","4909,5",2025-107.pdf,11/08/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2880,76","92,63","98,19","92,88",4644,"265,5"
Raco/Gaudia,11/ago/25,50,"98,19","4909,5",2025-107.pdf,11/08/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2880,76","92,63","98,19","92,88",4644,"265,5"
Raco/Gaudia,16/sep/25,50,"105,97","5298,5",2025-132.pdf,17/09/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3106,72","99,97","105,97","100,22",5011,"287,5"
Raco/Gaudia,16/sep/25,50,"105,97","5298,5",2025-132.pdf,17/09/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3106,72","99,97","105,97","100,22",5011,"287,5"
Raco/Gaudia,16/sep/25,50,"105,97","5298,5",2025-132.pdf,17/09/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3106,72","99,97","105,97","100,22",5011,"287,5"
Raco/Gaudia,16/sep/25,50,"109,02",5451,2025-141.pdf,24/09/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3198,49","102,84","109,02","103,09","5154,5","296,5"
Raco/Gaudia,18/sep/25,50,"111,59","5579,5",2025-142.pdf,30/09/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3272,97","105,27","111,59","105,52",5276,"303,5"
Raco/Gaudia,18/sep/25,50,"112,65","5632,5",2025-144.pdf,2/10/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3305,07","106,27","112,65","106,52",5326,"306,5"
Raco/Gaudia,18/sep/25,50,"115,79","5789,5",2025-151.pdf,7/10/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3395,7","109,23","115,79","109,48",5474,"315,5"
Raco/Gaudia,18/sep/25,50,"115,79","5789,5",2025-151.pdf,7/10/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3395,7","109,23","115,79","109,48",5474,"315,5"
Raco/Gaudia,08/oct/25,50,"115,79","5789,5",2025-151.pdf,7/10/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3395,7","109,23","115,79","109,48",5474,"315,5"
Raco/Gaudia,08/oct/25,50,"115,79","5789,5",2025-151.pdf,7/10/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3395,7","109,23","115,79","109,48",5474,"315,5"
Raco/Gaudia,08/oct/25,50,"115,79","5789,5",2025-151.pdf,7/10/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3395,7","109,23","115,79","109,48",5474,"315,5"
